1.3855,-0.16056,-0.65374,1.7598,-1.5955,-1.9196,2.2879,0.38428,-0.13438,-0.12718,1.0579,-0.078566,0.058682,0.85329,-0.70442,1.0476,-1.6956,0.00080276,0.65056,0.54647,0.49021,-0.64171,-0.026144,0.2722,-1.3162,-0.93727,1.0531,0.79739,0.60239,-0.20777,0.91689,-0.39671,0.3249,-0.86731,1.0578,0.72728,-1.7279,-0.8116,-0.82524,0.3179,-0.9516,-0.091728,1.3654,0.97218,-0.1664,-0.28789,-0.72385,-0.071827,-1.1148,0.83475,0.22629,-0.27678,-0.71075,0.75819,0.29985,-0.90884,-0.57559,0.33891,-0.73692,-0.65241,0.45054,0.56591,-0.81503,-0.1508,0.019217,-0.92768,0.66571,-0.40797,-0.69924,-0.89733,-0.64477,0.88726,-0.95496,0.89212,-0.22907,0.86845,0.32953,-1.0799,0.33138,-0.26539
0.092287,-0.2563,-0.31085,0.42625,-0.099807,-0.26662,-0.045859,-0.24655,-0.085804,-0.062636,-0.068822,-0.35676,0.26071,-0.24427,0.26835,0.31441,-0.13477,-0.43142,-0.39164,-0.36006,-0.36089,0.21004,-0.15388,-0.23881,0.091114,0.17315,-0.26412,0.3572,-0.11674,0.2195,0.10387,-0.072201,0.17717,0.024135,-0.16448,-0.0341,-0.084451,0.012545,-0.11945,-0.10028,0.17324,-0.083724,0.15212,0.21432,-0.084836,-0.10896,0.36475,-0.29166,0.21825,0.14963,0.081256,0.069874,-0.025211,-0.23469,0.29391,0.034928,0.14927,0.13469,0.3027,0.35478,0.19407,-0.065874,0.19527,0.15991,-0.083299,0.10598,-0.14912,0.36872,0.26429,-0.025751,0.13485,-0.027522,0.26459,0.36299,0.12535,-0.038329,0.33176,-0.05114,0.17292,0.11089
0.67114,0.26321,0.38153,-0.15982,-0.02998,-0.13542,0.61451,0.31763,0.001154,-0.27817,0.32767,-0.088757,0.15195,0.1985,-0.32521,0.35917,-0.29805,0.12497,0.25598,-0.18379,0.17114,-0.25664,-0.13136,-0.27716,0.22589,-0.32255,-0.073929,-0.024965,-0.014312,0.039012,-0.074462,0.0025245,-0.073648,-0.25491,0.10181,0.063137,0.25558,-0.30284,-0.128,-0.38638,-0.12458,0.42273,0.35084,0.15105,-0.1372,-0.10419,0.20244,-0.16254,-0.1385,-0.21874,-0.042745,0.2043,0.070545,-0.018876,-0.22398,0.3105,-0.16906,0.31684,-0.3237,-0.019804,0.26202,-0.16827,-0.27318,-0.30186,0.15654,0.27402,-0.071142,0.14611,0.016453,0.22488,0.078615,-0.21202,0.10839,0.010293,-0.45272,-0.6654,-0.010857,-0.088655,0.081486,0.099521
-0.029665,-0.18311,0.15231,-0.11063,-0.24162,-0.19176,-0.26526,-0.28317,0.23218,-0.011463,0.032677,-0.13594,-0.14873,0.023146,0.14052,-0.097024,0.045935,-0.047122,0.1101,-0.0084361,0.24272,-0.081969,-0.20814,0.017353,0.23526,0.22486,-0.22054,0.16122,-0.11978,-0.077038,0.10954,0.14396,0.069524,0.14734,-0.026706,0.010085,-0.052626,0.02204,-0.23996,-0.080688,0.24698,0.15857,-0.16354,0.021275,-0.038603,0.21119,0.18325,0.30207,-0.12191,-0.25039,0.014596,-0.074665,-0.074389,-0.20669,-0.092061,0.05571,0.18825,-0.2624,-0.10902,0.17348,-0.24755,0.051696,-0.11621,0.25811,0.0024294,0.082492,0.0085476,0.17601,-0.11628,-0.11941,-0.049406,-0.082067,-0.096234,-0.015401,0.21044,-0.13595,-0.12713,-0.15206,-0.35364,0.098036
1.021,1.3178,-0.57332,-0.38339,-1.844,-0.31787,2.0015,0.60221,-1.685,-0.036171,1.7574,-0.49779,0.097831,0.22843,-0.51458,0.9065,-1.1915,-0.023206,0.40642,-1.6773,0.41004,-0.00037627,0.90079,0.87483,-0.55177,-0.062301,-1.3455,0.79402,0.62162,-0.075232,0.14233,-1.0188,1.2404,0.30368,0.39686,-0.19277,0.32922,-0.055156,0.68166,0.38422,-0.60889,1.7775,-0.29089,1.3688,0.00050219,0.2881,-1.1579,-1.549,-0.43929,-0.76458,-0.66953,0.77246,1.6277,-1.0912,-0.88526,-0.71252,0.63545,-0.94394,-0.12626,-0.0324,0.5954,-1.0608,-1.1446,-0.36013,0.48921,-1.1029,0.626,0.28337,-0.17168,-1.2523,0.9485,-0.9009,0.54592,0.85015,-0.20714,-0.32946,-1.7494,0.4357,0.58079,-0.27713
-0.20842,-0.052509,-0.22537,-0.21159,-0.22139,-0.20445,0.06763,-0.21217,-0.20323,-0.22698,0.22037,0.14478,-0.059998,-0.010798,0.13916,-0.125,0.037733,-0.14422,-0.16604,-0.025941,-0.17815,-0.0013411,0.13219,0.30068,0.19507,0.019436,0.14052,0.0085159,0.24666,0.14898,-0.26561,-0.047317,0.25189,-0.14181,-0.19103,-0.0066152,0.21607,-0.028503,-0.093932,0.27853,0.019525,-0.011456,0.13444,-0.2256,-0.031905,0.1507,-0.17309,-0.25354,-0.074754,-0.14968,-0.065088,0.1647,0.25306,-0.15942,0.16623,0.24051,0.24411,-0.24729,-0.19673,0.15763,-0.094456,0.23203,0.11329,-0.065339,-0.21669,-0.074168,-0.16476,-0.048539,-0.26934,0.067398,0.10884,0.11669,-0.13303,0.22429,0.088606,0.25331,0.13761,-0.28662,0.058241,-0.071695
0.98503,1.4489,0.22811,-1.3083,0.50078,-1.0388,0.49078,-0.27238,-1.5448,1.3053,0.54172,-0.37287,-0.58534,0.73431,0.58654,-0.59504,-0.96071,0.83875,-0.049014,0.36786,-0.39121,1.726,0.29721,-0.050912,1.5902,-3.8304,-0.40558,-1.7746,2.0028,-0.057154,-0.14811,0.016045,2.0577,-0.022488,1.6211,0.85914,0.80623,-0.053317,0.93453,-0.41415,-1.0525,-1.189,-1.1451,0.18748,0.15353,0.69311,-1.6132,-0.1505,1.0129,-0.49616,0.99047,-0.58788,-0.82694,0.92433,-1.2783,0.46454,0.61263,0.47983,-0.25068,0.48693,1.4815,0.70627,0.63312,0.70629,-0.51095,-0.49532,0.68801,0.22967,0.026537,-0.046367,0.21691,-0.98614,0.15456,0.16607,-1.8831,-0.14208,0.53862,-0.57915,-0.94227,0.24214
0.78744,1.8826,-0.66392,-0.54677,-1.4997,-1.4064,0.239,1.2203,-2.3319,0.26505,0.79508,0.27623,1.2756,0.066373,-0.024032,0.17379,-0.91443,0.63281,0.22029,-0.53451,0.010294,-0.027673,0.85069,0.89216,-0.81748,0.75559,0.32747,0.24655,-0.65496,0.1691,0.99984,0.56428,-0.65686,0.89963,-0.12853,0.99165,1.8444,0.43315,0.77836,-1.5108,0.57825,0.23524,0.27788,-0.07989,1.3784,-0.64509,-1.3092,0.322,-0.35671,-0.42163,-1.9026,0.78197,2.1117,-1.4402,-0.078489,0.98177,1.5642,-0.024877,-0.41934,0.98189,-0.29259,-0.17413,1.0681,0.0021878,-0.32372,1.1613,-0.29103,1.2956,0.60092,0.20523,-1.3203,-0.61037,0.63922,1.198,1.6599,0.49066,-0.48162,1.0977,-0.44124,1.1605
-0.011444,-0.47336,-0.36968,-0.25791,0.37106,0.11678,-0.13676,0.25859,0.17719,0.073869,-1.06,0.51318,0.57415,-0.5837,0.81014,-0.48699,-0.19141,-1.0752,-1.0552,0.26338,-0.22099,0.28955,-0.60429,-0.43507,0.17892,0.011583,1.6275,-0.28699,-0.7634,0.63889,0.24116,-0.26238,-0.28859,0.0082255,-0.169,0.561,-0.93516,-1.2906,-1.2207,0.48159,0.21626,-0.25446,-0.086799,-0.15498,0.52435,0.51809,1.2811,0.72493,0.44745,-0.18978,-0.28819,-0.18091,-0.54086,-0.74323,0.24721,-1.2239,-0.40491,0.21356,-0.14851,-0.74148,0.89424,-0.68896,-0.0037274,0.15157,-0.40756,0.50398,-0.1601,-0.34846,0.49694,-1.5194,-0.88816,0.55978,0.23069,0.54177,0.90452,0.058191,1.1817,0.039423,0.093223,-0.76901
0.1507,-0.30906,-0.11216,-0.12849,0.0078116,0.078554,0.15597,-0.012398,-0.12333,0.0059997,-0.019547,-0.12719,0.15559,-0.14974,0.35934,0.16091,0.093742,-0.008927,-0.28031,-0.17552,0.080529,-0.24292,0.051291,0.09302,-0.2303,0.42167,0.20239,0.27557,-0.49038,0.18556,-0.26967,0.16804,-0.38823,0.11489,-0.21319,0.11316,-0.13064,-0.11276,0.05682,-0.038706,0.27546,0.24532,-0.2237,-0.24225,0.12624,0.16151,0.055768,0.29798,-0.18039,0.053705,-0.13791,0.11403,0.19254,-0.18533,-0.044685,-0.3573,-0.064907,-0.34802,0.22031,0.035483,-0.35376,0.022347,0.11947,0.051958,-0.36275,0.2524,0.11641,-0.20515,-0.059293,-0.17276,0.15877,-0.036333,-0.059236,0.18724,0.40266,-0.24237,-0.3257,-0.16457,0.36894,-0.2645
-0.14056,-0.11917,-0.26078,0.19735,0.087678,-0.094473,-0.45225,-0.33992,0.1687,-0.11212,-0.0638,-0.14256,0.033439,-0.21236,0.076404,0.11434,-0.15402,-0.061763,0.044787,0.070283,0.18302,0.16798,0.16924,0.16594,0.13213,-0.079904,-0.11611,0.26327,0.075644,-0.055669,-0.076255,0.032397,-0.080532,-0.017136,0.039533,-0.16478,-0.28423,-0.12099,0.0082107,-0.0039539,0.2322,0.044973,-0.090367,0.13553,0.24481,0.20789,0.11397,-0.2574,-0.18415,0.016119,-0.12746,0.10379,0.27223,0.11833,0.28105,0.02678,-0.16851,-0.25742,0.12118,-0.089931,-0.21713,0.049611,0.17039,0.11492,0.11734,-0.05731,0.16319,0.010427,0.054707,-0.15282,0.038688,0.07252,0.044706,-0.055562,-0.09465,0.36326,0.11784,0.28271,0.077169,-0.35432
0.038392,-1.3501,0.12649,-0.31148,-0.067795,1.5399,-0.1369,0.45673,1.0374,-0.39955,-0.82898,0.70356,-0.50656,-0.22623,0.81653,0.034849,0.74052,-0.36517,-1.0341,-0.20069,-1.1248,0.088528,0.032576,-0.33909,-0.18207,-0.17044,0.36404,0.05507,-0.83353,-0.53982,-0.6831,1.1448,-0.23574,0.75752,0.78806,0.20975,-1.5752,0.47011,0.99609,-0.32365,0.88959,-0.36283,0.40255,0.22609,-0.13248,0.17793,0.39976,1.0533,-0.025384,1.1936,0.55028,1.4429,0.13578,-0.6929,-0.49391,0.12623,0.60179,0.63567,0.085797,-0.53199,0.49009,-1.0796,1.2291,-0.5471,-0.69168,-0.079209,-0.22973,-0.13557,0.89642,0.50159,-0.64073,0.36478,0.51216,-0.038703,0.69131,0.22653,-0.51864,0.60797,-1.1056,0.24629
0.069776,-0.59697,-0.34497,0.36117,0.38616,0.30265,-0.35753,-0.35325,-0.22237,0.11115,-0.64913,-0.010395,0.17034,-0.03825,0.29313,-0.23579,0.37414,-0.17924,-0.42772,0.08759,-0.24518,0.10454,-0.25438,-0.056067,-0.11978,-0.027769,0.17078,-0.26042,0.20403,0.19457,-0.19396,-0.057794,0.0020763,0.070432,-0.45922,-0.16687,-0.6102,-0.090343,0.056752,-0.030106,0.21732,-0.6428,0.11989,-0.42831,-0.17639,0.019972,0.53207,0.10721,0.23252,-0.023533,0.030975,0.045525,0.31813,0.11018,0.55742,0.016239,-0.46218,0.094962,0.28536,0.06364,-0.77187,0.16967,0.13876,-0.040657,-0.037125,0.019138,0.019128,-0.39026,0.36706,0.21276,-0.31216,0.38597,0.25509,0.23733,0.29619,-0.017214,0.26992,-0.032809,-0.34623,-0.27403
0.46463,0.18596,-0.070884,0.10916,-0.14268,-0.25133,0.27902,-0.063236,0.038973,-0.17242,0.22542,-0.47466,-0.073972,-0.034187,-0.47622,0.41548,0.20937,-0.28733,-0.12677,-0.2614,-0.078414,-0.29784,0.16679,-0.25069,-0.084175,0.12385,-0.67712,0.29093,0.29411,0.099619,-0.39916,-0.37347,0.50001,0.2458,0.079976,0.334,0.47668,0.066423,0.011807,0.21082,-0.54747,-0.16101,-0.1548,0.47992,-0.26741,0.0043234,-0.65541,-0.27839,-0.22049,0.23857,0.34551,-0.18441,-0.10688,-0.25012,-0.48438,-0.34609,0.075142,0.25013,-0.38557,0.23921,0.26399,0.17352,-0.13191,0.30088,-0.033717,0.093298,0.414,0.10374,-0.4245,0.02176,0.095768,-0.59691,-0.4119,-0.49649,-0.17849,-0.014044,-0.28829,0.098948,-0.038272,0.30372
0.071918,0.18589,-0.21296,-0.138,0.42336,0.63328,-0.70855,-0.10735,-0.16136,0.47121,-0.35135,0.066972,-0.012957,-0.38279,0.038536,-0.25741,0.039059,-0.23091,-0.25248,0.26476,0.34686,-0.41638,-0.49697,-0.074346,0.25702,0.031423,-0.24347,0.3015,-0.017136,0.1987,-0.23067,0.046972,-0.077779,0.27111,-0.46484,0.03614,0.2945,-0.1335,0.20223,0.23283,-0.10706,-0.3165,-0.33686,-0.42785,-0.066091,0.20723,0.26782,-0.36829,0.18542,-0.1648,-0.034084,0.35786,0.013387,0.1189,0.23655,-0.41595,0.18517,-0.14529,0.23231,-0.033701,-0.064552,0.15201,0.3276,0.14468,-0.27461,0.60705,0.44925,0.05188,-0.18478,0.25025,0.28142,-0.44462,0.054792,-0.035255,0.035514,0.29993,-0.4193,0.28954,-0.032432,0.021291
0.57249,0.48191,0.053659,-0.84527,-0.24406,0.66207,-0.11159,-0.11433,-0.10406,0.486,0.19413,-0.026031,-0.61515,0.51633,-0.050276,0.067596,-0.06018,-0.37667,-0.24578,0.054454,-0.045536,-0.13484,0.30723,-0.33593,0.76524,-0.55587,-0.17989,0.045146,0.41522,0.025061,-0.12048,0.070094,0.59744,0.13352,0.77993,-0.68243,0.4125,-0.46004,-0.5432,0.46272,0.1197,0.042224,-0.66608,1.0942,-0.59776,0.10591,0.14147,1.2008,0.33471,1.0732,0.4952,-0.57049,0.12973,-0.56981,-0.27776,1.0519,0.2722,0.36624,0.78003,-0.23412,0.0077692,-0.5303,-0.067509,0.25209,0.35606,-0.27957,0.016459,0.055572,-0.20284,-0.31029,0.11399,0.061215,0.27466,-0.41118,-0.67639,-0.005345,-0.54473,0.21437,0.42464,-0.074741
0.27036,0.71573,-0.06635,-1.7816,-0.24493,0.028955,0.78717,0.63572,-1.0209,0.44729,0.38103,0.7239,0.89929,0.1667,-0.024853,-0.52002,-0.14965,0.81583,0.41872,0.1765,-0.011568,1.4002,-0.28336,-0.091715,0.62793,-0.67145,1.3684,-0.76413,-0.20951,-0.59254,0.079008,0.19226,-0.30616,-0.60435,-0.39296,-0.31413,0.63197,0.32441,-0.63923,-1.292,0.66742,-0.19345,-0.6069,0.38732,0.067234,0.93668,-0.042944,0.37154,0.54434,0.33464,-0.49426,0.77609,1.0436,1.0424,0.1396,1.2578,0.64199,-0.89906,0.62029,0.10171,0.17205,-0.68423,-0.55492,-0.052139,0.062683,0.28491,0.18529,1.5672,0.46825,0.021819,0.3513,-0.73408,-0.67632,0.23927,0.40879,-1.004,1.835,-1.229,-0.32264,-0.68371
-0.029376,-0.17937,0.13879,-0.19128,0.089094,-0.17659,0.10919,0.21139,0.2283,-0.07943,0.048487,0.14546,0.11117,-0.023714,0.21209,0.1232,0.060991,-0.061899,-0.18933,0.14992,0.0019426,0.10393,0.26346,-0.29138,-0.03086,-0.044053,-0.052845,-0.050099,-0.10197,-0.10775,-0.20642,0.16978,0.26925,0.1848,0.18048,0.2344,-0.0083375,-0.23446,0.242,-0.16953,0.019947,0.14452,-0.1489,-0.071579,0.096797,-0.11341,0.25231,0.16316,0.16869,-0.064054,0.058528,-0.15208,-0.17016,0.21528,0.081762,-0.1484,-0.22382,0.11277,0.037989,0.036919,0.26534,0.012773,0.20603,-0.21862,0.094394,-0.19413,-0.28351,-0.19757,-0.026668,0.19197,0.20994,-0.1413,0.0055326,0.19488,-0.15976,0.20448,-0.24783,-0.0075389,0.15193,-0.22077
0.11421,-0.52918,-0.28633,-0.29681,0.15749,-0.12624,-0.5156,0.37007,0.053728,0.11034,0.035486,-0.39428,0.1184,0.43548,0.1901,0.35307,-0.1537,0.31828,-0.32953,0.11074,-0.22617,-0.19227,-0.054452,0.38649,0.12143,0.10019,0.16631,0.28957,0.37317,0.020268,0.26757,0.2366,0.32293,-0.00010791,-0.64393,0.17749,0.035075,-0.03571,0.068804,0.15843,0.3216,0.17972,-0.25603,0.0079228,0.019567,-0.48167,0.093227,0.13711,-0.12417,-0.15293,0.24272,-0.094843,-0.17855,-0.22681,0.11704,-0.21514,-0.037339,-0.26329,0.012283,0.044587,-0.10586,0.055465,0.29827,-0.3163,0.11637,0.30544,-0.18459,0.22746,0.029195,0.07806,-0.27927,0.10927,0.1193,-0.11263,-0.017555,0.15442,-0.011313,-0.15414,0.055764,-0.1284
-0.93899,0.087169,0.15408,-0.050169,-0.89302,0.6096,0.27327,-0.33526,-0.68033,0.067595,1.1572,1.2588,0.72654,0.37245,0.2014,0.8498,-0.5327,-0.39013,0.15241,-0.55124,0.19344,-0.53243,0.83146,-0.15488,0.24141,-0.65767,0.055252,0.25629,0.4004,-0.19892,-0.25897,-0.30437,-0.060881,-0.06892,0.80619,0.3521,0.14091,-0.24673,0.0053432,-0.25142,-0.23705,-0.17092,0.13271,0.052312,0.34108,-0.7002,-0.12639,0.15615,-0.33177,-0.2059,0.26792,0.10231,-0.075678,-0.54083,-0.98988,0.21893,-0.4056,-0.28951,0.24521,-0.3629,0.10754,0.19382,-0.072235,-0.37092,0.77864,0.24127,0.27963,0.27201,0.14743,0.19798,-0.40995,0.29822,-0.075937,0.51098,-0.21584,-0.45078,0.50646,-0.59537,0.056254,0.16096
0.42961,-0.17423,-0.25171,0.089268,0.4139,-0.060512,-0.73453,-0.18347,0.0021899,0.2688,-0.14796,-0.07383,-0.080887,0.19703,0.048335,0.087897,0.39381,0.21901,-0.28132,0.0151,0.10294,-0.1088,-0.3347,0.010717,-0.10061,0.065811,0.31186,0.061132,0.082553,0.22782,0.042472,0.03135,-0.12576,-0.18747,0.037585,-0.40001,-0.22434,-0.0023676,0.14755,0.35941,-0.076457,-0.015062,-0.23607,0.096983,0.24016,-0.017305,0.21474,-0.16625,0.24225,-0.12202,0.19642,0.40283,0.061509,0.019703,0.26655,-0.18625,-0.068878,-0.14821,0.053065,-0.19369,-0.26238,0.019721,0.096948,0.25939,-0.40692,-0.17745,-0.0015856,-0.19916,0.026871,0.11188,0.41062,-0.13751,-0.042277,-0.064346,0.27149,0.021363,0.26946,0.26198,-0.032122,0.21893
